Name,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR,Bowler
M Vijay,0.8,0.2,0,0,0,0,0,0,,1,5,20,NM Coulter-Nile
M Vijay,0.5,0.2,0.1,0,0.1,0,0.1,0,,14,10,140,DJ Muthuswami
M Vijay,0.6666666667,0,0,0,0.3333333333,0,0,0,caught,4,3,133.33,AD Mathews
V Sehwag,0.8181818182,0.0909090909,0,0,0.0909090909,0,0,0,,5,11,45.45,NM Coulter-Nile
V Sehwag,0,1,0,0,0,0,0,0,,3,3,100,DJ Muthuswami
V Sehwag,0.3333333333,0.5555555556,0,0,0.1111111111,0,0,0,,9,9,100,AD Mathews
V Sehwag,0.25,0.75,0,0,0,0,0,0,,6,8,75,A Mishra
V Sehwag,0,0.25,0,0,0.5,0,0.25,0,,15,4,375,Imran Tahir
V Sehwag,0,1,0,0,0,0,0,0,,2,2,100,Yuvraj Singh
V Sehwag,0.5,0.25,0,0,0,0,0.25,0,caught,7,4,175,JP Duminy
WP Saha,0,0.5,0,0,0,0,0.5,0,,7,2,350,NM Coulter-Nile
WP Saha,0.6,0.2,0,0,0,0,0.2,0,,7,5,140,DJ Muthuswami
WP Saha,0.3333333333,0.5,0,0,0,0,0.1666666667,0,,9,6,150,AD Mathews
WP Saha,0.3333333333,0.5555555556,0.1111111111,0,0,0,0,0,bowled,7,9,77.77,A Mishra
WP Saha,0,0.5,0.5,0,0,0,0,0,,3,2,150,Imran Tahir
WP Saha,0,0.5,0.5,0,0,0,0,0,,6,4,150,Yuvraj Singh
DA Miller,0,1,0,0,0,0,0,0,,1,1,100,A Mishra
DA Miller,0,1,0,0,0,0,0,0,,1,1,100,Imran Tahir
DA Miller,0.4,0.6,0,0,0,0,0,0,bowled,3,5,60,JP Duminy
GJ Maxwell,0.2,0.2,0.2,0,0,0,0.4,0,caught,15,5,300,Imran Tahir
GJ Bailey,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,,11,3,366.66,A Mishra
GJ Bailey,0.4,0.4,0.2,0,0,0,0,0,caught,4,5,80,Imran Tahir
GJ Bailey,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,JP Duminy
AR Patel,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,A Mishra
AR Patel,0.4285714286,0.4285714286,0.1428571429,0,0,0,0,0,caught,5,7,71.42,Imran Tahir
MA Agarwal,0.5,0.25,0.125,0,0.125,0,0,0,,8,8,100,Sandeep Sharma
MA Agarwal,0.5,0.1666666667,0.0833333333,0,0.25,0,0,0,bowled,16,12,133.33,Anureet Singh
MA Agarwal,0.1,0.6,0,0,0.2,0,0.1,0,,20,10,200,MG Johnson
MA Agarwal,0,0.6666666667,0.1666666667,0,0.1666666667,0,0,0,,10,6,166.66,R Dhawan
MA Agarwal,0.25,0.75,0,0,0,0,0,0,,6,8,75,AR Patel
MA Agarwal,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,GJ Maxwell
SS Iyer,0.6,0,0.2,0,0.2,0,0,0,caught,6,5,120,Sandeep Sharma
JP Duminy,0.2,0.4,0.2,0,0.2,0,0,0,,8,5,160,Sandeep Sharma
JP Duminy,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,Anureet Singh
JP Duminy,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,MG Johnson
JP Duminy,0.5,0.5,0,0,0,0,0,0,,2,4,50,R Dhawan
JP Duminy,1,0,0,0,0,0,0,0,,0,1,0,AR Patel
Yuvraj Singh,0.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,,5,6,83.33,Sandeep Sharma
Yuvraj Singh,0.5,0.25,0,0,0,0,0.25,0,caught,7,4,175,Anureet Singh
Yuvraj Singh,0.4,0.3,0,0,0.3,0,0,0,,15,10,150,MG Johnson
Yuvraj Singh,0.375,0.375,0.125,0,0.125,0,0,0,,9,8,112.5,R Dhawan
Yuvraj Singh,0.4444444444,0.2222222222,0.1111111111,0,0,0,0.2222222222,0,,16,9,177.77,AR Patel
Yuvraj Singh,0,1,0,0,0,0,0,0,,2,2,100,GJ Maxwell
AD Mathews,0,1,0,0,0,0,0,0,,1,1,100,Anureet Singh
AD Mathews,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,AR Patel
KM Jadhav,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,Anureet Singh
KM Jadhav,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,AR Patel
DA Warner,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,TG Southee
DA Warner,0.5,0,0,0,0.5,0,0,0,,12,6,200,CH Morris
DA Warner,1,0,0,0,0,0,0,0,,0,1,0,DJ Hooda
DA Warner,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,DS Kulkarni
S Dhawan,1,0,0,0,0,0,0,0,,0,4,0,TG Southee
S Dhawan,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,DJ Hooda
S Dhawan,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,caught,5,3,166.66,DS Kulkarni
KL Rahul,0.75,0,0.25,0,0,0,0,0,,2,4,50,TG Southee
KL Rahul,1,0,0,0,0,0,0,0,lbw,0,1,0,DS Kulkarni
NV Ojha,0.5,0.25,0.25,0,0,0,0,0,,3,4,75,TG Southee
NV Ojha,0.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,,5,6,83.33,CH Morris
NV Ojha,0.8,0.2,0,0,0,0,0,0,,1,5,20,DS Kulkarni
NV Ojha,0.5,0.1666666667,0,0,0.3333333333,0,0,0,,9,6,150,JP Faulkner
NV Ojha,0.25,0.75,0,0,0,0,0,0,,3,4,75,STR Binny
NV Ojha,0.7142857143,0,0.2857142857,0,0,0,0,0,bowled,4,7,57.14,PV Tambe
EJG Morgan,0,0.5,0,0,0.5,0,0,0,,5,2,250,TG Southee
EJG Morgan,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,DJ Hooda
EJG Morgan,0.8333333333,0.1666666667,0,0,0,0,0,0,,1,6,16.66,DS Kulkarni
EJG Morgan,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,0,,9,7,128.57,JP Faulkner
EJG Morgan,0.375,0.375,0.125,0,0.125,0,0,0,,9,8,112.5,STR Binny
EJG Morgan,0.75,0,0.25,0,0,0,0,0,lbw,2,4,50,PV Tambe
RS Bopara,0,1,0,0,0,0,0,0,,2,2,100,TG Southee
RS Bopara,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,CH Morris
RS Bopara,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,DJ Hooda
RS Bopara,0.3333333333,0.4444444444,0.1111111111,0,0,0,0.1111111111,0,,12,9,133.33,PV Tambe
A Ashish Reddy,0.25,0.25,0.25,0,0,0,0.25,0,,9,4,225,TG Southee
A Ashish Reddy,0,1,0,0,0,0,0,0,,1,1,100,CH Morris
A Ashish Reddy,0.25,0.75,0,0,0,0,0,0,,3,4,75,PV Tambe
AM Rahane,0.3846153846,0.3076923077,0.0769230769,0,0.2307692308,0,0,0,,18,13,138.46,B Kumar
AM Rahane,0.5384615385,0.1538461538,0.0769230769,0,0.2307692308,0,0,0,bowled,16,13,123.07,TA Boult
AM Rahane,0.25,0.75,0,0,0,0,0,0,,3,4,75,P Kumar
AM Rahane,0.3636363636,0.3636363636,0.1818181818,0,0.0909090909,0,0,0,,12,11,109.09,KV Sharma
AM Rahane,0.5384615385,0.3076923077,0,0,0.1538461538,0,0,0,,12,13,92.3,RS Bopara
AM Rahane,0.5,0.5,0,0,0,0,0,0,,1,2,50,A Ashish Reddy
SV Samson,0.5555555556,0.3333333333,0.1111111111,0,0,0,0,0,,5,9,55.55,B Kumar
SV Samson,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,TA Boult
SV Samson,0.4285714286,0.1428571429,0.2857142857,0,0.1428571429,0,0,0,,18,14,128.57,P Kumar
SV Samson,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,KV Sharma
SV Samson,1,0,0,0,0,0,0,0,caught,0,1,0,RS Bopara
SPD Smith,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,TA Boult
SPD Smith,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,KV Sharma
SPD Smith,0.25,0.75,0,0,0,0,0,0,,3,4,75,RS Bopara
KK Nair,0.5,0.5,0,0,0,0,0,0,,1,2,50,KV Sharma
KK Nair,1,0,0,0,0,0,0,0,caught,0,3,0,RS Bopara
STR Binny,0,1,0,0,0,0,0,0,,2,2,100,B Kumar
STR Binny,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,TA Boult
STR Binny,0,1,0,0,0,0,0,0,,2,2,100,P Kumar
STR Binny,0,1,0,0,0,0,0,0,,3,3,100,RS Bopara
STR Binny,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,A Ashish Reddy
JP Faulkner,0,1,0,0,0,0,0,0,,1,1,100,TA Boult
JP Faulkner,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,P Kumar
LMP Simmons,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,A Nehra
LMP Simmons,0.9,0,0,0,0.1,0,0,0,caught,4,10,40,IC Pandey
PA Patel,1,0,0,0,0,0,0,0,lbw,0,1,0,A Nehra
CJ Anderson,0.8571428571,0,0,0,0.1428571429,0,0,0,caught,4,7,57.14,A Nehra
RG Sharma,0.3636363636,0.1818181818,0.3636363636,0,0.0909090909,0,0,0,caught,14,11,127.27,A Nehra
RG Sharma,0.125,0.5,0,0,0.375,0,0,0,,16,8,200,MM Sharma
RG Sharma,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,RA Jadeja
RG Sharma,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,0,,9,3,300,R Ashwin
RG Sharma,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,DJ Bravo
Harbhajan Singh,1,0,0,0,0,0,0,0,,0,2,0,IC Pandey
Harbhajan Singh,0.4,0.2,0.3,0,0.1,0,0,0,caught,12,10,120,MM Sharma
Harbhajan Singh,0.5555555556,0.2222222222,0,0,0.1111111111,0,0.1111111111,0,,12,9,133.33,RA Jadeja
KA Pollard,0,0.5,0.5,0,0,0,0,0,,3,2,150,A Nehra
KA Pollard,0,0,0.5,0,0.5,0,0,0,,6,2,300,IC Pandey
KA Pollard,0,1,0,0,0,0,0,0,,1,1,100,MM Sharma
KA Pollard,0.2222222222,0.2222222222,0,0,0.1111111111,0,0.4444444444,0,,30,9,333.33,RA Jadeja
KA Pollard,0.6666666667,0,0,0,0.3333333333,0,0,0,,4,3,133.33,R Ashwin
KA Pollard,0.2307692308,0.4615384615,0.1538461538,0,0.0769230769,0,0.0769230769,0,caught,20,13,153.84,DJ Bravo
AT Rayudu,0.25,0.25,0,0,0.25,0,0.25,0,,11,4,275,IC Pandey
AT Rayudu,0.2,0.4,0,0,0,0,0.4,0,,14,5,280,MM Sharma
AT Rayudu,0.4285714286,0.5714285714,0,0,0,0,0,0,caught,4,7,57.14,DJ Bravo
R Vinay Kumar,1,0,0,0,0,0,0,0,,0,1,0,DJ Bravo
DR Smith,0.4444444444,0.3333333333,0,0,0.2222222222,0,0,0,,11,9,122.22,P Suyal
DR Smith,0.4,0,0.2,0,0.4,0,0,0,,10,5,200,SL Malinga
DR Smith,0.4,0,0,0,0.3,0,0.3,0,,30,10,300,J Suchith
DR Smith,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,0,caught,11,6,183.33,Harbhajan Singh
BB McCullum,0,0.75,0,0,0,0,0.25,0,,9,4,225,P Suyal
BB McCullum,0.25,0.25,0,0,0.375,0,0.125,0,,20,8,250,SL Malinga
BB McCullum,0,1,0,0,0,0,0,0,,2,2,100,J Suchith
BB McCullum,0.1666666667,0.1666666667,0.1666666667,0,0.5,0,0,0,caught,15,6,250,Harbhajan Singh
SK Raina,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,P Suyal
SK Raina,0,1,0,0,0,0,0,0,,4,4,100,SL Malinga
SK Raina,0.4444444444,0.3333333333,0,0,0.1111111111,0,0.1111111111,0,,13,9,144.44,Harbhajan Singh
SK Raina,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,0,,12,6,200,R Vinay Kumar
SK Raina,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,10,6,166.66,KA Pollard
F du Plessis,0.8,0.2,0,0,0,0,0,0,bowled,1,5,20,SL Malinga
F du Plessis,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,Harbhajan Singh
F du Plessis,0.6,0.2,0,0,0.2,0,0,0,,5,5,100,R Vinay Kumar
MS Dhoni,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,SL Malinga
MS Dhoni,0,1,0,0,0,0,0,0,,1,1,100,R Vinay Kumar
MS Dhoni,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,KA Pollard
DJ Bravo,0.5,0.5,0,0,0,0,0,0,,1,2,50,P Suyal
DJ Bravo,0,0,0.3333333333,0,0.3333333333,0,0.3333333333,0,,12,3,400,KA Pollard
MA Agarwal,0.5,0.5,0,0,0,0,0,0,,1,2,50,P Kumar
MA Agarwal,1,0,0,0,0,0,0,0,caught,0,1,0,B Kumar
SS Iyer,0.5833333333,0.1666666667,0,0,0.1666666667,0,0.0833333333,0,caught,16,12,133.33,P Kumar
SS Iyer,0.5,0.125,0.25,0,0.125,0,0,0,,9,8,112.5,DW Steyn
SS Iyer,0.5,0.5,0,0,0,0,0,0,,1,2,50,B Kumar
SS Iyer,0.3333333333,0.6666666667,0,0,0,0,0,0,,4,6,66.66,RS Bopara
SS Iyer,0.25,0.375,0,0,0,0,0.375,0,,21,8,262.5,KV Sharma
SS Iyer,0.25,0.25,0.25,0,0,0,0.25,0,,9,4,225,A Ashish Reddy
JP Duminy,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,P Kumar
JP Duminy,0.4444444444,0.3333333333,0,0,0.1111111111,0,0.1111111111,0,bowled,13,9,144.44,DW Steyn
JP Duminy,0.7777777778,0,0.2222222222,0,0,0,0,0,,4,9,44.44,B Kumar
JP Duminy,0.2142857143,0.3571428571,0.0714285714,0,0.2857142857,0,0.0714285714,0,,29,14,207.14,RS Bopara
JP Duminy,0,1,0,0,0,0,0,0,,4,4,100,KV Sharma
JP Duminy,0,1,0,0,0,0,0,0,,2,2,100,A Ashish Reddy
Yuvraj Singh,0,1,0,0,0,0,0,0,,1,1,100,P Kumar
Yuvraj Singh,0.4285714286,0.4285714286,0.1428571429,0,0,0,0,0,,5,7,71.42,DW Steyn
Yuvraj Singh,0.25,0.75,0,0,0,0,0,0,,3,4,75,RS Bopara
Yuvraj Singh,1,0,0,0,0,0,0,0,caught,0,1,0,A Ashish Reddy
AD Mathews,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,P Kumar
AD Mathews,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,B Kumar
AD Mathews,0,1,0,0,0,0,0,0,,2,2,100,A Ashish Reddy
KM Jadhav,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,P Kumar
KM Jadhav,0,0.6666666667,0.1666666667,0,0.1666666667,0,0,0,,10,6,166.66,B Kumar
KM Jadhav,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,A Ashish Reddy
DA Warner,0.4285714286,0.2857142857,0.2857142857,0,0,0,0,0,,6,7,85.71,NM Coulter-Nile
DA Warner,0.6,0.4,0,0,0,0,0,0,caught,2,5,40,JP Duminy
DA Warner,0.25,0,0.25,0,0.5,0,0,0,,20,8,250,DJ Muthuswami
S Dhawan,0.4,0.4,0.2,0,0,0,0,0,,4,5,80,NM Coulter-Nile
S Dhawan,0.3333333333,0.6666666667,0,0,0,0,0,0,bowled,2,3,66.66,JP Duminy
S Dhawan,1,0,0,0,0,0,0,0,,0,4,0,DJ Muthuswami
S Dhawan,0.5,0,0,0,0.5,0,0,0,,12,6,200,AD Mathews
RS Bopara,0.6,0,0,0,0.2,0,0.2,0,,10,5,200,NM Coulter-Nile
RS Bopara,0.2,0.6,0,0,0,0,0.2,0,caught,9,5,180,JP Duminy
RS Bopara,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,AD Mathews
RS Bopara,0.2222222222,0.5555555556,0,0.1111111111,0,0,0.1111111111,0,,14,9,155.55,Imran Tahir
RS Bopara,0.3333333333,0.6666666667,0,0,0,0,0,0,,4,6,66.66,A Mishra
RS Bopara,0,1,0,0,0,0,0,0,,2,2,100,Yuvraj Singh
KL Rahul,0.5,0.5,0,0,0,0,0,0,,1,2,50,JP Duminy
KL Rahul,0.6666666667,0,0.3333333333,0,0,0,0,0,bowled,2,3,66.66,AD Mathews
KL Rahul,0.5,0.5,0,0,0,0,0,0,,3,6,50,Imran Tahir
KL Rahul,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,0,,10,6,166.66,A Mishra
KL Rahul,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,Yuvraj Singh
NV Ojha,0,1,0,0,0,0,0,0,,1,1,100,NM Coulter-Nile
NV Ojha,0.1666666667,0.5,0.1666666667,0,0.1666666667,0,0,0,,9,6,150,AD Mathews
NV Ojha,0.3333333333,0.6666666667,0,0,0,0,0,0,caught,2,3,66.66,Imran Tahir
EJG Morgan,0.5,0.5,0,0,0,0,0,0,bowled,1,2,50,JP Duminy
A Ashish Reddy,1,0,0,0,0,0,0,0,,0,1,0,NM Coulter-Nile
A Ashish Reddy,0,1,0,0,0,0,0,0,,1,1,100,JP Duminy
A Ashish Reddy,0.25,0,0.25,0,0.25,0,0.25,0,,12,4,300,AD Mathews
A Ashish Reddy,0,1,0,0,0,0,0,0,,2,2,100,Imran Tahir
KV Sharma,0.25,0.5,0.25,0,0,0,0,0,caught,4,4,100,NM Coulter-Nile
KV Sharma,0.5,0.5,0,0,0,0,0,0,,1,2,50,AD Mathews
KV Sharma,0,0.5,0,0,0,0,0.5,0,,14,4,350,Imran Tahir
P Kumar,0,1,0,0,0,0,0,0,,1,1,100,NM Coulter-Nile
M Vijay,1,0,0,0,0,0,0,0,caught,0,4,0,UT Yadav
V Sehwag,0.5,0.375,0,0,0.125,0,0,0,,7,8,87.5,M Morkel
V Sehwag,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,AD Russell
WP Saha,0.5,0,0.25,0,0.125,0,0.125,0,,14,8,175,UT Yadav
WP Saha,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,M Morkel
GJ Maxwell,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,UT Yadav
GJ Maxwell,0.25,0.25,0,0,0.25,0,0.25,0,,11,4,275,M Morkel
GJ Maxwell,0.2857142857,0.4285714286,0.1428571429,0,0,0,0.1428571429,0,,11,7,157.14,AD Russell
GJ Maxwell,0.7,0.2,0,0,0.1,0,0,0,,6,10,60,SP Narine
GJ Maxwell,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,PP Chawla
GJ Bailey,0,0.5,0,0,0.5,0,0,0,,15,6,250,UT Yadav
GJ Bailey,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,0,,7,6,116.66,M Morkel
GJ Bailey,0.2,0.5,0.1,0,0.2,0,0,0,,15,10,150,AD Russell
GJ Bailey,0.2222222222,0.5555555556,0.2222222222,0,0,0,0,0,,9,9,100,SP Narine
GJ Bailey,0.3571428571,0.5714285714,0,0,0,0,0.0714285714,0,,14,14,100,PP Chawla
NLTC Perera,1,0,0,0,0,0,0,0,,0,1,0,UT Yadav
NLTC Perera,0.6,0.2,0,0,0,0,0.2,0,caught,7,5,140,AD Russell
NLTC Perera,0,1,0,0,0,0,0,0,,2,2,100,PP Chawla
Gurkeerat Singh,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,UT Yadav
Gurkeerat Singh,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,SP Narine
Gurkeerat Singh,0.2,0.6,0,0,0,0,0.2,0,,9,5,180,PP Chawla
AR Patel,0,1,0,0,0,0,0,0,,1,1,100,UT Yadav
AR Patel,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,SP Narine
MG Johnson,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,M Morkel
Anureet Singh,1,0,0,0,0,0,0,0,,0,1,0,M Morkel
RV Uthappa,0.5714285714,0.1428571429,0.1428571429,0,0.1428571429,0,0,0,lbw,7,7,100,Sandeep Sharma
RV Uthappa,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,Anureet Singh
G Gambhir,0.75,0.125,0.125,0,0,0,0,0,caught,3,8,37.5,Sandeep Sharma
G Gambhir,0.7142857143,0.1428571429,0,0,0.1428571429,0,0,0,,5,7,71.42,Anureet Singh
G Gambhir,0.5,0.5,0,0,0,0,0,0,,1,2,50,MG Johnson
G Gambhir,0,1,0,0,0,0,0,0,,2,2,100,NLTC Perera
MK Pandey,0.25,0,0,0.25,0.5,0,0,0,caught,11,4,275,Sandeep Sharma
MK Pandey,0.5,0.5,0,0,0,0,0,0,,1,2,50,Anureet Singh
SA Yadav,0.6666666667,0,0,0,0.3333333333,0,0,0,,4,3,133.33,Sandeep Sharma
SA Yadav,0.25,0,0.25,0,0,0,0.5,0,,14,4,350,MG Johnson
SA Yadav,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,caught,5,3,166.66,NLTC Perera
YK Pathan,0.1428571429,0.4285714286,0,0,0.4285714286,0,0,0,,15,7,214.28,Anureet Singh
YK Pathan,0.2857142857,0.5714285714,0,0,0.1428571429,0,0,0,,8,7,114.28,MG Johnson
YK Pathan,0.3333333333,0.6666666667,0,0,0,0,0,0,,4,6,66.66,NLTC Perera
YK Pathan,0.75,0.25,0,0,0,0,0,0,,1,4,25,AR Patel
RN ten Doeschate,1,0,0,0,0,0,0,0,lbw,0,1,0,Sandeep Sharma
AD Russell,1,0,0,0,0,0,0,0,,0,1,0,Sandeep Sharma
AD Russell,0,0.4,0.4,0,0.2,0,0,0,,10,5,200,Anureet Singh
AD Russell,0.4444444444,0.2222222222,0,0,0.3333333333,0,0,0,bowled,14,9,155.55,MG Johnson
AD Russell,0.4615384615,0.2307692308,0,0,0.2307692308,0,0.0769230769,0,,21,13,161.53,NLTC Perera
AD Russell,0.125,0.125,0.375,0,0.25,0,0.125,0,,21,8,262.5,AR Patel
PP Chawla,0,0,0,0,1,0,0,0,,4,1,400,MG Johnson
DR Smith,0.1428571429,0.2857142857,0.2857142857,0,0.1428571429,0,0.1428571429,0,,16,7,228.57,Ankit Sharma
DR Smith,0.875,0,0.125,0,0,0,0,0,,2,8,25,CH Morris
DR Smith,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,PV Tambe
DR Smith,0,0.5,0,0,0.5,0,0,0,,10,4,250,DJ Hooda
DR Smith,0.7142857143,0,0.1428571429,0,0,0,0.1428571429,0,bowled,8,7,114.28,JP Faulkner
BB McCullum,0.6,0,0,0,0.4,0,0,0,,8,5,160,Ankit Sharma
BB McCullum,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,PV Tambe
SK Raina,0.6666666667,0,0.3333333333,0,0,0,0,0,caught,2,3,66.66,CH Morris
SK Raina,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,PV Tambe
SK Raina,0.5,0.5,0,0,0,0,0,0,,1,2,50,DJ Hooda
F du Plessis,1,0,0,0,0,0,0,0,caught,0,2,0,Ankit Sharma
F du Plessis,0,1,0,0,0,0,0,0,,1,1,100,CH Morris
DJ Bravo,0.5,0.5,0,0,0,0,0,0,,2,4,50,Ankit Sharma
DJ Bravo,0.2,0.6,0,0,0.2,0,0,0,,7,5,140,CH Morris
DJ Bravo,0.0909090909,0.5454545455,0,0,0.2727272727,0,0.0909090909,0,,24,11,218.18,PV Tambe
DJ Bravo,0,0.3333333333,0.3333333333,0,0.3333333333,0,0,0,,7,3,233.33,DJ Hooda
DJ Bravo,0.375,0.25,0.25,0.125,0,0,0,0,,9,8,112.5,JP Faulkner
DJ Bravo,0.2,0.2,0,0,0.6,0,0,0,,13,5,260,SR Watson
MS Dhoni,0.5714285714,0.1428571429,0.1428571429,0,0.1428571429,0,0,0,,7,7,100,CH Morris
MS Dhoni,0.4,0.6,0,0,0,0,0,0,,3,5,60,PV Tambe
MS Dhoni,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,DJ Hooda
MS Dhoni,0.4444444444,0.4444444444,0,0,0.1111111111,0,0,0,,8,9,88.88,JP Faulkner
MS Dhoni,0.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,,5,6,83.33,STR Binny
MS Dhoni,0.5714285714,0.2857142857,0,0,0.1428571429,0,0,0,,6,7,85.71,SR Watson
AM Rahane,0.5,0.375,0,0,0.125,0,0,0,,7,8,87.5,IC Pandey
AM Rahane,0.2142857143,0.5,0.0714285714,0,0.2142857143,0,0,0,,21,14,150,A Nehra
AM Rahane,0.2727272727,0.3636363636,0.2727272727,0,0,0,0.0909090909,0,,16,11,145.45,MM Sharma
AM Rahane,0.2222222222,0.6666666667,0.1111111111,0,0,0,0,0,,8,9,88.88,RA Jadeja
AM Rahane,0,0.7142857143,0.1428571429,0,0.1428571429,0,0,0,,11,7,157.14,R Ashwin
AM Rahane,0.1666666667,0.5,0,0,0.1666666667,0,0.1666666667,0,,13,6,216.66,DJ Bravo
SR Watson,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,IC Pandey
SR Watson,0.4,0.4,0.1,0,0.1,0,0,0,,10,10,100,A Nehra
SR Watson,0.4,0.3,0.1,0,0.2,0,0,0,,13,10,130,MM Sharma
SR Watson,0.3333333333,0.4166666667,0.0833333333,0,0,0,0.1666666667,0,bowled,19,12,158.33,RA Jadeja
SR Watson,0,0.8,0,0,0,0,0.2,0,,10,5,200,R Ashwin
SR Watson,0.1666666667,0.3333333333,0,0,0.3333333333,0,0.1666666667,0,,16,6,266.66,DJ Bravo
SPD Smith,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,MM Sharma
SPD Smith,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,RA Jadeja
SPD Smith,1,0,0,0,0,0,0,0,caught,0,1,0,DJ Bravo
KK Nair,0,1,0,0,0,0,0,0,,1,1,100,DJ Bravo
LMP Simmons,0.5384615385,0.3076923077,0.0769230769,0,0,0,0.0769230769,0,,12,13,92.3,Iqbal Abdulla
LMP Simmons,0.5882352941,0,0,0,0.3529411765,0,0.0588235294,0,,30,17,176.47,VR Aaron
LMP Simmons,0.25,0.25,0,0,0.5,0,0,0,,9,4,225,AN Ahmed
LMP Simmons,0.6,0.4,0,0,0,0,0,0,,2,5,40,D Wiese
LMP Simmons,0.4,0.4,0,0,0.2,0,0,0,caught,6,5,120,YS Chahal
PA Patel,0,1,0,0,0,0,0,0,,1,1,100,Iqbal Abdulla
PA Patel,0,1,0,0,0,0,0,0,,1,1,100,VR Aaron
PA Patel,0.5,0.25,0,0,0.25,0,0,0,,10,8,125,AN Ahmed
PA Patel,1,0,0,0,0,0,0,0,bowled,0,3,0,D Wiese
UBT Chand,0.3,0.3,0.1,0,0.2,0,0.1,0,,19,10,190,Iqbal Abdulla
UBT Chand,1,0,0,0,0,0,0,0,,0,1,0,VR Aaron
UBT Chand,0,1,0,0,0,0,0,0,,1,1,100,AN Ahmed
UBT Chand,0.1111111111,0.4444444444,0,0,0.4444444444,0,0,0,,20,9,222.22,D Wiese
UBT Chand,0.5625,0.25,0,0,0.125,0,0.0625,0,caught,18,16,112.5,YS Chahal
RG Sharma,0.4,0,0.2,0,0.2,0,0.2,0,,12,5,240,VR Aaron
